Date,Price,Open,High,Low,Change
"Jan 01, 2020",1295.01,1295.06,1296.48,1294.01,-0.0
"Dec 31, 2019",1295.07,1296.82,1299.93,1292.88,-0.13
"Dec 30, 2019",1296.81,1297.16,1299.57,1292.62,0.05
"Dec 27, 2019",1296.12,1289.7,1298.49,1288.53,0.48
"Dec 26, 2019",1289.92,1287.51,1291.73,1287.03,0.2
"Dec 25, 2019",1287.4,1290.86,1290.86,1286.22,-0.21
"Dec 24, 2019",1290.12,1290.81,1294.12,1285.62,-0.04
"Dec 23, 2019",1290.69,1285.39,1292.57,1284.14,0.48
"Dec 20, 2019",1284.5,1293.01,1296.41,1282.4,-0.72
"Dec 19, 2019",1293.79,1297.53,1300.29,1293.33,-0.21
"Dec 18, 2019",1296.51,1297.13,1302.17,1295.04,-0.12
"Dec 17, 2019",1298.03,1302.04,1304.27,1295.97,-0.32
"Dec 16, 2019",1302.15,1308.69,1310.41,1301.09,-0.45
"Dec 13, 2019",1308.07,1305.03,1314.22,1301.4,0.2
"Dec 12, 2019",1305.42,1324.04,1328.21,1301.72,-1.41
"Dec 11, 2019",1324.04,1320.73,1327.59,1319.76,0.26
"Dec 10, 2019",1320.61,1317.23,1323.77,1316.03,0.26
"Dec 09, 2019",1317.22,1311.47,1320.51,1311.01,0.41
"Dec 06, 2019",1311.83,1319.84,1325.01,1310.76,-0.64
"Dec 05, 2019",1320.24,1320.61,1323.28,1316.24,0.04
"Dec 04, 2019",1319.74,1318.23,1324.67,1316.2,0.06
"Dec 03, 2019",1318.94,1313.39,1323.65,1311.96,0.4
"Dec 02, 2019",1313.72,1301.54,1315.89,1298.19,0.91
"Nov 29, 2019",1301.88,1298.06,1303.64,1295.56,0.32
"Nov 28, 2019",1297.76,1294.25,1300.02,1294.04,0.25
"Nov 27, 2019",1294.55,1293.11,1297.74,1292.35,0.12
"Nov 26, 2019",1293.0,1292.83,1299.02,1289.06,0.01
"Nov 25, 2019",1292.93,1301.54,1302.13,1291.35,-0.63
"Nov 22, 2019",1301.19,1302.13,1307.04,1299.73,-0.01
"Nov 21, 2019",1301.37,1295.79,1306.2,1295.36,0.38
"Nov 20, 2019",1296.44,1294.41,1298.55,1293.37,0.16
"Nov 19, 2019",1294.41,1292.24,1296.56,1290.33,0.16
"Nov 18, 2019",1292.36,1286.07,1294.29,1285.6,0.49
"Nov 15, 2019",1286.07,1288.67,1290.15,1284.34,-0.2
"Nov 14, 2019",1288.67,1290.01,1292.38,1286.36,-0.06
"Nov 13, 2019",1289.48,1283.48,1292.24,1282.54,0.41
"Nov 12, 2019",1284.23,1285.84,1287.23,1280.28,-0.13
"Nov 11, 2019",1285.84,1278.11,1288.82,1276.85,0.7
"Nov 08, 2019",1276.95,1275.91,1279.67,1274.32,0.03
"Nov 07, 2019",1276.62,1285.33,1287.99,1273.06,-0.68
"Nov 06, 2019",1285.35,1281.32,1287.31,1279.71,0.33
"Nov 05, 2019",1281.12,1294.88,1295.29,1279.58,-1.01
"Nov 04, 2019",1294.13,1300.41,1301.35,1292.64,-0.51
"Nov 01, 2019",1300.73,1304.08,1306.05,1297.44,-0.33
"Oct 31, 2019",1305.05,1299.43,1306.56,1295.36,0.43
"Oct 30, 2019",1299.43,1298.32,1302.18,1295.75,0.16
"Oct 29, 2019",1297.38,1296.23,1298.41,1289.21,0.02
"Oct 28, 2019",1297.15,1299.55,1300.37,1295.24,-0.09
"Oct 25, 2019",1298.38,1305.27,1305.9,1297.07,-0.51
"Oct 24, 2019",1305.02,1301.89,1307.88,1300.05,0.15
"Oct 23, 2019",1303.02,1305.01,1309.21,1301.35,-0.16
"Oct 22, 2019",1305.06,1308.14,1310.36,1302.8,-0.16
"Oct 21, 2019",1307.2,1312.61,1317.16,1305.14,-0.74
"Oct 18, 2019",1316.96,1312.42,1318.69,1311.59,0.41
"Oct 17, 2019",1311.6,1313.12,1316.5,1305.86,-0.16
"Oct 16, 2019",1313.7,1308.29,1316.31,1306.55,0.49
"Oct 15, 2019",1307.27,1305.71,1309.02,1303.24,0.05
"Oct 14, 2019",1306.61,1306.91,1310.43,1302.08,-0.01
"Oct 11, 2019",1306.8,1310.22,1314.2,1300.77,-0.26
"Oct 10, 2019",1310.22,1314.88,1320.74,1308.75,-0.35
"Oct 09, 2019",1314.88,1314.74,1318.19,1312.35,0.01
"Oct 08, 2019",1314.74,1313.59,1318.93,1309.62,0.09
"Oct 07, 2019",1313.59,1308.5,1317.29,1308.08,0.36
"Oct 04, 2019",1308.86,1317.76,1321.16,1308.63,-0.69
"Oct 03, 2019",1317.99,1321.09,1323.38,1316.8,-0.22
"Oct 02, 2019",1320.96,1315.4,1322.54,1313.87,0.41
"Oct 01, 2019",1315.53,1307.02,1317.17,1302.88,0.65
"Sep 30, 2019",1307.01,1316.0,1317.86,1304.34,-0.68
"Sep 27, 2019",1315.95,1310.9,1317.6,1307.85,0.37
"Sep 26, 2019",1311.14,1312.84,1317.69,1309.47,-0.14
"Sep 25, 2019",1312.96,1317.46,1321.34,1312.15,-0.34
"Sep 24, 2019",1317.47,1313.71,1320.82,1310.98,0.29
"Sep 23, 2019",1313.71,1315.45,1318.69,1310.79,-0.15
"Sep 20, 2019",1315.69,1319.78,1321.43,1307.5,-0.31
"Sep 19, 2019",1319.79,1314.37,1322.59,1312.94,0.4
"Sep 18, 2019",1314.48,1314.93,1320.29,1313.76,-0.04
"Sep 17, 2019",1314.99,1303.7,1315.91,1302.57,0.86
"Sep 16, 2019",1303.76,1307.95,1314.41,1301.8,-0.21
"Sep 13, 2019",1306.54,1308.25,1311.13,1302.49,-0.12
"Sep 12, 2019",1308.13,1311.07,1312.09,1291.91,-0.21
"Sep 11, 2019",1310.94,1316.83,1319.35,1308.34,-0.37
"Sep 10, 2019",1315.85,1316.85,1318.59,1312.97,-0.16
"Sep 09, 2019",1317.95,1314.99,1320.89,1311.55,0.19
"Sep 06, 2019",1315.51,1322.57,1324.3,1312.71,-0.49
"Sep 05, 2019",1322.02,1328.63,1329.84,1319.74,-0.56
"Sep 04, 2019",1329.43,1329.54,1331.4,1323.3,-0.01
"Sep 03, 2019",1329.54,1332.25,1333.89,1327.55,-0.2
"Sep 02, 2019",1332.18,1330.35,1336.04,1327.68,0.13
"Aug 30, 2019",1330.46,1336.92,1340.01,1326.53,-0.48
"Aug 29, 2019",1336.92,1344.19,1350.11,1335.34,-0.53
"Aug 28, 2019",1344.02,1344.99,1349.1,1343.44,-0.07
"Aug 27, 2019",1344.99,1346.2,1351.19,1343.29,-0.1
"Aug 26, 2019",1346.38,1352.87,1361.48,1345.53,-0.46
"Aug 23, 2019",1352.57,1340.97,1357.59,1336.48,0.86
"Aug 22, 2019",1341.09,1332.85,1343.85,1332.85,0.61
"Aug 21, 2019",1332.9,1339.21,1343.12,1331.57,-0.47
"Aug 20, 2019",1339.16,1343.4,1346.48,1335.64,-0.31
"Aug 19, 2019",1343.34,1340.43,1346.27,1339.95,0.24
"Aug 16, 2019",1340.19,1347.64,1350.98,1335.67,-0.55
"Aug 15, 2019",1347.59,1355.52,1360.6,1345.88,-0.58
"Aug 14, 2019",1355.46,1347.82,1360.22,1347.69,0.56
"Aug 13, 2019",1347.88,1367.08,1375.42,1347.22,-1.4
"Aug 12, 2019",1367.03,1360.39,1370.23,1359.17,0.5
"Aug 09, 2019",1360.18,1350.76,1366.02,1350.21,0.71
"Aug 08, 2019",1350.63,1359.41,1363.45,1349.96,-0.58
"Aug 07, 2019",1358.45,1358.09,1370.92,1355.96,-0.04
"Aug 06, 2019",1359.04,1364.89,1373.27,1353.77,-0.42
"Aug 05, 2019",1364.84,1338.32,1368.91,1336.07,1.99
"Aug 02, 2019",1338.2,1325.19,1341.08,1320.71,0.91
"Aug 01, 2019",1326.19,1316.19,1328.8,1311.08,0.76
"Jul 31, 2019",1316.18,1318.67,1321.74,1311.64,-0.13
"Jul 30, 2019",1317.83,1318.51,1319.59,1313.59,-0.1
"Jul 29, 2019",1319.18,1317.62,1320.68,1314.88,0.11
"Jul 26, 2019",1317.7,1319.98,1323.64,1314.91,-0.17
"Jul 25, 2019",1319.98,1312.76,1322.17,1309.61,0.55
"Jul 24, 2019",1312.75,1315.69,1316.94,1310.03,-0.24
"Jul 23, 2019",1315.93,1319.27,1322.0,1314.57,-0.25
"Jul 22, 2019",1319.28,1319.36,1323.89,1317.87,-0.04
"Jul 19, 2019",1319.83,1322.54,1324.74,1316.14,-0.21
"Jul 18, 2019",1322.55,1325.26,1331.35,1319.28,-0.19
"Jul 17, 2019",1325.13,1322.44,1327.58,1320.78,0.2
"Jul 16, 2019",1322.48,1328.37,1331.16,1320.52,-0.48
"Jul 15, 2019",1328.9,1326.61,1332.68,1326.13,0.15
"Jul 12, 2019",1326.96,1322.64,1331.03,1321.22,0.33
"Jul 11, 2019",1322.53,1323.64,1327.6,1320.08,-0.09
"Jul 10, 2019",1323.76,1326.16,1327.92,1322.41,-0.18
"Jul 09, 2019",1326.15,1324.54,1327.68,1321.79,0.14
"Jul 08, 2019",1324.31,1319.37,1328.17,1318.78,0.41
"Jul 05, 2019",1318.96,1317.95,1321.8,1314.99,0.04
"Jul 04, 2019",1318.47,1320.34,1323.3,1316.02,-0.14
"Jul 03, 2019",1320.34,1317.38,1324.93,1316.47,0.22
"Jul 02, 2019",1317.49,1311.17,1322.22,1309.34,0.49
"Jul 01, 2019",1311.12,1314.88,1321.38,1305.65,-0.28
"Jun 28, 2019",1314.81,1316.53,1318.51,1312.11,-0.06
"Jun 27, 2019",1315.59,1311.58,1316.32,1310.69,0.21
"Jun 26, 2019",1312.8,1314.16,1318.49,1309.53,-0.1
"Jun 25, 2019",1314.11,1316.32,1319.84,1311.57,-0.16
"Jun 24, 2019",1316.2,1316.83,1322.01,1314.86,-0.12
"Jun 21, 2019",1317.78,1309.45,1319.07,1307.95,0.65
"Jun 20, 2019",1309.33,1316.12,1320.81,1305.77,-0.52
"Jun 19, 2019",1316.22,1314.91,1321.62,1314.62,0.09
"Jun 18, 2019",1315.04,1331.18,1335.52,1313.78,-1.2
"Jun 17, 2019",1331.07,1331.11,1335.54,1329.69,0.05
"Jun 14, 2019",1330.37,1333.42,1338.71,1327.06,-0.3
"Jun 13, 2019",1334.43,1336.77,1342.23,1332.79,-0.13
"Jun 12, 2019",1336.14,1335.28,1342.06,1334.36,-0.01
"Jun 11, 2019",1336.22,1339.43,1342.77,1333.06,-0.26
"Jun 10, 2019",1339.66,1338.65,1343.27,1336.78,0.0
"Jun 07, 2019",1339.64,1329.08,1341.21,1327.57,0.8
"Jun 06, 2019",1329.07,1325.02,1334.66,1324.01,0.31
"Jun 05, 2019",1325.02,1326.0,1331.63,1322.79,-0.06
"Jun 04, 2019",1325.78,1326.02,1334.94,1324.78,-0.02
"Jun 03, 2019",1326.04,1327.41,1331.42,1318.64,-0.26
"May 31, 2019",1329.49,1324.47,1332.43,1323.43,0.4
"May 30, 2019",1324.23,1328.89,1330.57,1322.11,-0.36
"May 29, 2019",1329.08,1327.1,1336.44,1325.82,0.16
"May 28, 2019",1326.91,1326.39,1332.12,1324.16,0.03
"May 27, 2019",1326.52,1327.9,1331.23,1325.15,-0.16
"May 24, 2019",1328.6,1330.62,1333.27,1326.7,-0.12
"May 23, 2019",1330.26,1328.32,1332.66,1323.7,0.17
"May 22, 2019",1328.02,1331.26,1335.2,1326.03,-0.24
"May 21, 2019",1331.2,1335.37,1335.97,1329.78,-0.25
"May 20, 2019",1334.58,1332.72,1335.13,1329.48,0.1
"May 17, 2019",1333.26,1332.12,1337.46,1329.64,0.07
"May 16, 2019",1332.31,1329.44,1337.92,1328.47,0.22
"May 15, 2019",1329.44,1331.79,1336.26,1328.48,-0.18
"May 14, 2019",1331.85,1334.46,1338.06,1329.11,-0.18
"May 13, 2019",1334.29,1320.93,1340.57,1319.76,1.06
"May 10, 2019",1320.34,1324.3,1330.0,1318.17,-0.25
"May 09, 2019",1323.59,1313.06,1333.14,1311.63,0.82
"May 08, 2019",1312.88,1312.88,1315.84,1309.12,0.07
"May 07, 2019",1311.97,1308.24,1315.12,1306.6,0.2
"May 06, 2019",1309.34,1304.8,1314.31,1299.79,0.39
"May 03, 2019",1304.28,1304.26,1310.13,1302.28,-0.02
"May 02, 2019",1304.6,1305.1,1307.6,1301.76,-0.04
"May 01, 2019",1305.15,1305.93,1309.23,1302.47,-0.04
"Apr 30, 2019",1305.7,1297.44,1310.31,1296.37,0.64
"Apr 29, 2019",1297.44,1292.64,1298.89,1290.39,0.42
"Apr 26, 2019",1292.06,1291.21,1295.62,1288.53,0.06
"Apr 25, 2019",1291.33,1289.45,1299.17,1289.03,0.15
"Apr 24, 2019",1289.45,1283.47,1297.35,1282.31,0.46
"Apr 23, 2019",1283.54,1284.47,1287.83,1280.76,-0.09
"Apr 22, 2019",1284.7,1278.27,1286.91,1276.69,0.49
"Apr 19, 2019",1278.48,1277.71,1280.32,1277.26,0.11
"Apr 18, 2019",1277.09,1278.57,1286.01,1275.88,-0.16
"Apr 17, 2019",1279.08,1283.6,1287.54,1278.56,-0.34
"Apr 16, 2019",1283.43,1283.11,1285.95,1281.63,-0.02
"Apr 15, 2019",1283.74,1282.27,1285.44,1280.23,0.1
"Apr 12, 2019",1282.52,1284.99,1289.57,1280.78,-0.19
"Apr 11, 2019",1284.99,1283.12,1288.05,1282.63,0.16
"Apr 10, 2019",1282.89,1284.91,1288.83,1278.82,-0.18
"Apr 09, 2019",1285.14,1288.08,1289.35,1284.04,-0.08
"Apr 08, 2019",1286.12,1275.28,1290.26,1274.12,0.79
"Apr 05, 2019",1276.03,1275.75,1279.59,1274.32,0.07
"Apr 04, 2019",1275.08,1274.23,1279.12,1273.79,0.03
"Apr 03, 2019",1274.74,1274.77,1277.32,1272.17,0.02
"Apr 02, 2019",1274.48,1270.8,1275.89,1268.3,0.25
"Apr 01, 2019",1271.24,1275.52,1278.33,1270.2,-0.37
"Mar 29, 2019",1275.93,1274.98,1278.72,1273.12,0.02
"Mar 28, 2019",1275.62,1281.59,1283.28,1274.65,-0.42
"Mar 27, 2019",1280.96,1279.67,1284.39,1276.15,0.1
"Mar 26, 2019",1279.67,1281.61,1284.81,1278.81,-0.15
"Mar 25, 2019",1281.61,1285.73,1286.3,1280.62,-0.29
"Mar 22, 2019",1285.39,1283.44,1289.86,1280.29,0.15
"Mar 21, 2019",1283.45,1285.15,1290.17,1281.16,-0.14
"Mar 20, 2019",1285.21,1283.82,1288.33,1280.68,0.11
"Mar 19, 2019",1283.81,1284.11,1285.99,1281.02,-0.01
"Mar 18, 2019",1283.88,1285.16,1287.86,1282.35,-0.18
"Mar 15, 2019",1286.24,1284.44,1290.76,1281.99,0.13
"Mar 14, 2019",1284.61,1280.52,1286.87,1280.07,0.32
"Mar 13, 2019",1280.46,1273.73,1283.65,1272.67,0.52
"Mar 12, 2019",1273.79,1273.13,1276.62,1269.81,0.05
"Mar 11, 2019",1273.18,1274.79,1277.33,1271.87,-0.11
"Mar 08, 2019",1274.56,1270.44,1279.17,1267.19,0.33
"Mar 07, 2019",1270.38,1275.85,1279.32,1267.81,-0.43
"Mar 06, 2019",1275.86,1273.07,1278.15,1272.31,0.22
"Mar 05, 2019",1273.07,1277.29,1281.85,1272.38,-0.34
"Mar 04, 2019",1277.35,1283.13,1285.16,1274.81,-0.43
"Mar 01, 2019",1282.89,1281.21,1285.32,1277.13,0.21
"Feb 28, 2019",1280.26,1271.87,1282.99,1270.48,0.7
"Feb 27, 2019",1271.36,1270.62,1276.45,1269.48,-0.01
"Feb 26, 2019",1271.52,1267.91,1273.27,1267.04,0.3
"Feb 25, 2019",1267.73,1273.61,1274.95,1264.93,-0.48
"Feb 22, 2019",1273.87,1276.08,1279.08,1270.71,-0.15
"Feb 21, 2019",1275.81,1273.4,1279.86,1272.35,0.19
"Feb 20, 2019",1273.39,1273.62,1277.57,1270.99,-0.01
"Feb 19, 2019",1273.51,1273.51,1278.27,1271.27,-0.04
"Feb 18, 2019",1274.02,1272.56,1277.36,1271.09,0.14
"Feb 15, 2019",1272.2,1272.27,1276.95,1266.19,-0.01
"Feb 14, 2019",1272.33,1268.14,1275.58,1265.68,0.38
"Feb 13, 2019",1267.53,1269.86,1274.41,1266.97,-0.19
"Feb 12, 2019",1269.92,1269.73,1273.54,1265.8,0.02
"Feb 11, 2019",1269.67,1273.49,1275.64,1268.55,-0.35
"Feb 08, 2019",1274.12,1275.6,1279.12,1270.84,-0.17
"Feb 07, 2019",1276.27,1274.19,1279.93,1273.37,0.13
"Feb 06, 2019",1274.59,1275.59,1279.72,1273.67,-0.06
"Feb 05, 2019",1275.31,1281.06,1285.53,1273.55,-0.45
"Feb 04, 2019",1281.07,1282.04,1286.01,1278.74,-0.1
"Feb 01, 2019",1282.38,1273.26,1285.98,1272.46,0.71
"Jan 31, 2019",1273.37,1275.24,1282.16,1272.13,-0.15
"Jan 30, 2019",1275.31,1278.06,1281.41,1272.65,-0.22
"Jan 29, 2019",1278.11,1278.87,1284.32,1274.61,-0.03
"Jan 28, 2019",1278.54,1276.09,1282.12,1273.57,0.18
"Jan 25, 2019",1276.19,1276.29,1277.99,1269.17,0.0
"Jan 24, 2019",1276.16,1282.02,1288.17,1274.31,-0.46
"Jan 23, 2019",1282.02,1285.58,1288.05,1278.92,-0.28
"Jan 22, 2019",1285.58,1288.79,1291.39,1282.33,-0.3
"Jan 21, 2019",1289.41,1280.62,1291.08,1279.07,0.77
"Jan 18, 2019",1279.57,1279.55,1281.44,1274.47,0.02
"Jan 17, 2019",1279.26,1277.52,1282.85,1275.45,0.13
"Jan 16, 2019",1277.63,1281.87,1284.04,1275.62,-0.31
"Jan 15, 2019",1281.59,1287.38,1289.64,1278.55,-0.45
"Jan 14, 2019",1287.43,1283.12,1291.18,1279.47,0.38
"Jan 11, 2019",1282.5,1285.46,1290.28,1281.23,-0.23
"Jan 10, 2019",1285.46,1290.71,1297.42,1284.09,-0.4
"Jan 09, 2019",1290.61,1284.63,1292.42,1281.48,0.46
"Jan 08, 2019",1284.74,1282.63,1291.68,1281.65,0.17
"Jan 07, 2019",1282.58,1272.27,1284.58,1271.85,0.78
"Jan 04, 2019",1272.65,1282.83,1288.15,1272.12,-0.79
"Jan 03, 2019",1282.84,1270.67,1286.06,1268.54,0.96
"Jan 02, 2019",1270.61,1275.79,1288.09,1267.87,-0.4
"Jan 01, 2019",1275.75,1278.21,1285.86,1271.48,-0.19
"Dec 31, 2018",1278.15,1278.69,1280.15,1269.14,-0.01
"Dec 28, 2018",1278.24,1280.26,1283.96,1274.44,-0.17
"Dec 27, 2018",1280.37,1276.84,1285.2,1274.01,0.37
"Dec 26, 2018",1275.7,1276.47,1286.59,1273.9,-0.24
"Dec 25, 2018",1278.73,1282.74,1285.36,1276.23,-0.28
"Dec 24, 2018",1282.3,1283.73,1287.12,1279.45,-0.13
"Dec 21, 2018",1284.0,1285.07,1290.91,1278.59,-0.09
"Dec 20, 2018",1285.13,1285.28,1291.02,1281.35,-0.01
"Dec 19, 2018",1285.27,1281.21,1286.93,1276.83,0.33
"Dec 18, 2018",1281.05,1281.64,1288.07,1279.65,-0.06
"Dec 17, 2018",1281.76,1280.56,1285.36,1278.43,0.06
"Dec 14, 2018",1281.03,1278.9,1286.48,1277.6,0.16
"Dec 13, 2018",1279.02,1278.98,1282.13,1273.44,0.02
"Dec 12, 2018",1278.75,1278.01,1283.19,1276.72,0.04
"Dec 11, 2018",1278.29,1281.14,1289.08,1276.79,-0.25
"Dec 10, 2018",1281.43,1280.07,1291.38,1280.07,0.12
"Dec 07, 2018",1279.86,1272.63,1286.78,1270.24,0.57
"Dec 06, 2018",1272.58,1264.08,1279.47,1261.96,0.68
"Dec 05, 2018",1263.96,1260.95,1265.96,1259.2,0.23
"Dec 04, 2018",1261.07,1259.71,1265.45,1256.68,0.1
"Dec 03, 2018",1259.77,1267.78,1273.96,1258.17,-0.65
"Nov 30, 2018",1268.01,1273.21,1280.12,1264.35,-0.41
"Nov 29, 2018",1273.22,1277.17,1279.57,1271.2,-0.3
"Nov 28, 2018",1277.01,1276.18,1280.94,1270.54,0.07
"Nov 27, 2018",1276.17,1279.65,1282.76,1274.03,-0.29
"Nov 26, 2018",1279.83,1285.73,1287.09,1277.23,-0.45
"Nov 23, 2018",1285.56,1294.75,1296.58,1281.59,-0.75
"Nov 22, 2018",1295.28,1284.26,1295.3,1283.56,0.85
"Nov 21, 2018",1284.37,1285.33,1293.11,1283.32,-0.07
"Nov 20, 2018",1285.21,1289.62,1293.72,1282.89,-0.31
"Nov 19, 2018",1289.24,1278.8,1291.81,1278.01,0.67
"Nov 16, 2018",1280.64,1277.73,1287.11,1276.68,0.23
"Nov 15, 2018",1277.72,1281.09,1284.11,1275.43,-0.26
"Nov 14, 2018",1281.09,1278.53,1286.23,1276.67,0.28
"Nov 13, 2018",1277.57,1277.29,1280.89,1271.53,-0.04
"Nov 12, 2018",1278.12,1281.17,1285.06,1277.38,-0.28
"Nov 09, 2018",1281.75,1274.56,1283.47,1273.13,0.56
"Nov 08, 2018",1274.62,1275.46,1281.06,1272.05,-0.08
"Nov 07, 2018",1275.63,1282.13,1288.23,1275.14,-0.5
"Nov 06, 2018",1282.03,1279.51,1285.54,1278.23,0.28
"Nov 05, 2018",1278.42,1272.78,1281.37,1270.98,0.41
"Nov 02, 2018",1273.18,1283.58,1289.24,1271.05,-0.74
"Nov 01, 2018",1282.72,1290.88,1292.82,1280.27,-0.7
"Oct 31, 2018",1291.8,1293.04,1296.12,1290.16,-0.09
"Oct 30, 2018",1292.92,1300.6,1302.49,1291.35,-0.6
"Oct 29, 2018",1300.71,1300.65,1304.41,1294.76,0.01
"Oct 26, 2018",1300.61,1293.78,1303.71,1291.53,0.52
"Oct 25, 2018",1293.83,1298.59,1302.61,1288.67,-0.36
"Oct 24, 2018",1298.53,1302.73,1305.45,1290.37,-0.34
"Oct 23, 2018",1302.96,1299.28,1308.96,1297.28,0.28
"Oct 22, 2018",1299.27,1302.76,1307.42,1297.28,-0.33
"Oct 19, 2018",1303.62,1303.88,1307.07,1294.82,-0.03
"Oct 18, 2018",1304.04,1297.81,1309.66,1296.4,0.47
"Oct 17, 2018",1297.92,1301.11,1305.54,1296.72,-0.17
"Oct 16, 2018",1300.1,1309.58,1315.38,1297.84,-0.8
"Oct 15, 2018",1310.6,1307.71,1314.04,1306.19,0.19
"Oct 12, 2018",1308.12,1316.55,1318.97,1304.6,-0.64
"Oct 11, 2018",1316.56,1316.97,1325.06,1310.58,-0.04
"Oct 10, 2018",1317.08,1300.92,1318.99,1300.17,1.25
"Oct 09, 2018",1300.86,1303.86,1305.57,1300.19,-0.23
"Oct 08, 2018",1303.91,1304.18,1308.26,1301.41,-0.06
"Oct 05, 2018",1304.66,1305.14,1306.88,1296.37,-0.04
"Oct 04, 2018",1305.2,1291.68,1306.72,1290.98,1.03
"Oct 03, 2018",1291.85,1292.59,1298.18,1289.79,0.02
"Oct 02, 2018",1291.65,1288.78,1293.51,1287.12,0.17
"Oct 01, 2018",1289.51,1289.73,1292.46,1285.85,0.06
"Sep 28, 2018",1288.78,1295.73,1297.38,1283.58,-0.65
"Sep 27, 2018",1297.21,1310.9,1313.43,1296.58,-0.94
"Sep 26, 2018",1309.54,1315.0,1315.52,1306.69,-0.49
"Sep 25, 2018",1315.97,1315.81,1319.81,1313.19,0.0
"Sep 24, 2018",1315.92,1310.22,1321.77,1309.25,0.45
"Sep 21, 2018",1310.07,1315.53,1319.12,1307.33,-0.42
"Sep 20, 2018",1315.59,1306.21,1318.39,1305.38,0.72
"Sep 19, 2018",1306.15,1309.88,1314.86,1305.68,-0.3
"Sep 18, 2018",1310.11,1316.11,1320.62,1308.87,-0.44
"Sep 17, 2018",1315.94,1303.47,1317.83,1303.26,0.87
"Sep 14, 2018",1304.55,1310.31,1312.66,1302.78,-0.36
"Sep 13, 2018",1309.29,1301.44,1312.53,1300.85,0.53
"Sep 12, 2018",1302.4,1304.62,1312.2,1299.63,-0.17
"Sep 11, 2018",1304.62,1309.65,1319.71,1302.6,-0.41
"Sep 10, 2018",1310.01,1304.98,1314.02,1302.08,0.47
"Sep 07, 2018",1303.84,1305.23,1310.42,1299.27,-0.02
"Sep 06, 2018",1304.06,1301.13,1307.91,1299.92,0.12
"Sep 05, 2018",1302.44,1295.63,1306.1,1293.09,0.55
"Sep 04, 2018",1295.28,1292.7,1297.61,1289.64,0.2
"Sep 03, 2018",1292.7,1294.65,1297.08,1287.89,-0.15
"Aug 31, 2018",1294.62,1301.07,1304.88,1294.07,-0.49
"Aug 30, 2018",1301.02,1300.16,1302.49,1294.89,0.05
"Aug 29, 2018",1300.34,1296.16,1302.12,1294.56,0.32
"Aug 28, 2018",1296.16,1294.97,1299.25,1292.88,0.08
"Aug 27, 2018",1295.15,1297.54,1299.46,1291.57,-0.01
"Aug 24, 2018",1295.28,1296.74,1300.63,1289.63,-0.19
"Aug 23, 2018",1297.76,1296.2,1301.99,1294.69,0.11
"Aug 22, 2018",1296.27,1292.69,1300.61,1291.17,0.33
"Aug 21, 2018",1292.03,1282.93,1294.2,1282.4,0.64
"Aug 20, 2018",1283.83,1281.1,1285.44,1279.12,0.25
"Aug 17, 2018",1280.6,1281.42,1283.12,1277.92,-0.15
"Aug 16, 2018",1282.47,1286.49,1291.21,1279.68,-0.31
"Aug 15, 2018",1286.49,1279.84,1290.38,1278.81,0.52
"Aug 14, 2018",1279.84,1297.31,1298.01,1279.36,-1.34
"Aug 13, 2018",1297.2,1287.74,1297.98,1285.05,0.59
"Aug 10, 2018",1289.63,1295.26,1299.81,1287.28,-0.44
"Aug 09, 2018",1295.27,1297.97,1301.07,1293.86,-0.15
"Aug 08, 2018",1297.24,1295.63,1301.7,1294.26,0.04
"Aug 07, 2018",1296.7,1301.9,1304.6,1295.4,-0.39
"Aug 06, 2018",1301.73,1299.87,1304.72,1296.59,0.18
"Aug 03, 2018",1299.42,1306.74,1310.53,1297.99,-0.57
"Aug 02, 2018",1306.91,1305.33,1314.74,1304.94,0.12
"Aug 01, 2018",1305.33,1301.72,1312.22,1300.41,0.29
"Jul 31, 2018",1301.56,1309.53,1315.93,1299.49,-0.53
"Jul 30, 2018",1308.5,1300.16,1309.52,1298.08,0.59
"Jul 27, 2018",1300.86,1309.23,1311.11,1298.54,-0.63
"Jul 26, 2018",1309.06,1310.94,1317.41,1306.8,-0.15
"Jul 25, 2018",1310.99,1317.48,1322.12,1308.77,-0.49
"Jul 24, 2018",1317.49,1325.97,1331.01,1315.95,-0.65
"Jul 23, 2018",1326.1,1323.04,1333.16,1322.35,0.32
"Jul 20, 2018",1321.9,1321.94,1326.01,1319.41,-0.02
"Jul 19, 2018",1322.12,1316.86,1326.32,1315.12,0.43
"Jul 18, 2018",1316.44,1314.19,1320.09,1311.91,0.17
"Jul 17, 2018",1314.19,1321.74,1322.81,1312.73,-0.55
"Jul 16, 2018",1321.42,1319.35,1322.84,1316.8,0.06
"Jul 13, 2018",1320.62,1312.71,1321.23,1309.16,0.61
"Jul 12, 2018",1312.66,1317.04,1320.62,1311.45,-0.34
"Jul 11, 2018",1317.1,1308.89,1319.6,1305.22,0.65
"Jul 10, 2018",1308.55,1308.02,1312.41,1304.2,0.02
"Jul 09, 2018",1308.26,1310.52,1312.47,1305.58,-0.16
"Jul 06, 2018",1310.39,1308.41,1313.95,1303.71,0.14
"Jul 05, 2018",1308.61,1301.1,1311.85,1299.86,0.56
"Jul 04, 2018",1301.34,1299.88,1305.55,1298.54,0.12
"Jul 03, 2018",1299.75,1302.38,1309.18,1296.05,-0.2
"Jul 02, 2018",1302.32,1298.94,1305.79,1297.03,-0.05
"Jun 29, 2018",1302.92,1297.48,1304.37,1293.92,0.43
